date,AJ80_nav,AJ80_daily_return,available_return_count
2021-11-18,1.2132199476121177,-0.002797077613113137,72
2021-11-19,1.2268278586649632,0.011216359473505792,72
2021-11-22,1.240032836678701,0.0107635133327568,72
2021-11-23,1.243414570195492,0.0027271322313114233,72
2021-11-24,1.2497477670986001,0.005093391258968836,73
2021-11-25,1.2503344578529465,0.0004694473315272063,73
2021-11-26,1.244838787937886,-0.004395359881945206,73
2021-11-29,1.2408094683299324,-0.003236820419636986,73
2021-11-30,1.2404780599322516,-0.0002670904809639212,73
2021-12-01,1.251774332185632,0.00910638617340599,73
2021-12-02,1.2439596592135949,-0.006242876827800543,73
2021-12-03,1.2595011267071852,0.01249354621629411,73
2021-12-06,1.2505652405665575,-0.0070947821729936125,73
2021-12-07,1.250015386284315,-0.0004396846037344334,73
2021-12-08,1.272671183439933,0.018124414630577065,73
2021-12-09,1.2784681674538623,0.0045549738922041234,73
2021-12-10,1.2722332845113804,-0.004876838627041467,73
2021-12-13,1.289725005677717,0.01374883158559603,73
2021-12-14,1.285394433287612,-0.003357748644897943,73
2021-12-15,1.2706699757088595,-0.011455205653172167,73
2021-12-16,1.2853956881789381,0.011588935562803113,73
2021-12-17,1.2637031963728773,-0.016876119941551516,73
2021-12-20,1.238517927525209,-0.019929734228698575,73
2021-12-21,1.2542987994047654,0.012741738757944075,73
2021-12-22,1.2602636269800378,0.004755507681345868,73
2021-12-23,1.2704936571505134,0.008117373184045465,73
2021-12-24,1.2549331838189561,-0.012247580492811523,73
2021-12-27,1.2585931319768684,0.002916448624598953,73
2021-12-28,1.2692547890416477,0.008471091088851997,73
2021-12-29,1.2640821360645038,-0.004075346433043227,73
2021-12-30,1.2736403593514285,0.007561394164371765,73
2021-12-31,1.2806830473851778,0.005529573542515432,73
2022-01-04,1.2735307793421804,-0.005584729225237028,73
2022-01-05,1.2487070226248151,-0.019492074412357348,73
2022-01-06,1.2424561731648236,-0.0050058575364236215,73
2022-01-07,1.231588819382956,-0.00874666971486475,73
2022-01-10,1.2410868218338365,0.007711991454777191,73
2022-01-11,1.2265426363598535,-0.01171891056944139,73
2022-01-12,1.244375051953309,0.014538765359497807,73
2022-01-13,1.222096054057531,-0.017903764512802255,73
2022-01-14,1.2103954995983386,-0.009574169248272183,73
2022-01-17,1.2266236559068284,0.013407317123927722,73
2022-01-18,1.2405370918653351,0.011342872682673472,73
2022-01-19,1.2309294657382288,-0.007744731044405616,73
2022-01-20,1.2279234853418215,-0.002442041140517121,73
2022-01-21,1.2099310146178588,-0.014652762113230576,73
2022-01-24,1.2130569933405306,0.002583600787900268,73
2022-01-25,1.1792660833514328,-0.02785599536922339,73
2022-01-26,1.1892220572176182,0.00844251692365371,73
2022-01-27,1.1537207950656407,-0.029852508988135087,73
2022-01-28,1.1393477051975258,-0.012458031379504755,73
2022-02-07,1.1609386442558964,0.018950263347945574,73
2022-02-08,1.1615748476081944,0.0005480077310251372,73
2022-02-09,1.1784265396159033,0.014507624749630589,73
2022-02-10,1.178634156601455,0.00017618152559568088,73
2022-02-11,1.1645124121365322,-0.011981448514645601,73
2022-02-14,1.1607264359361267,-0.003251125673670774,73
2022-02-15,1.1814761375679785,0.017876478892390395,73
2022-02-16,1.1832145579830897,0.0014713969752190334,73
2022-02-17,1.189072786143895,0.004951112307805898,73
2022-02-18,1.1954417942419278,0.005356281105959356,73
2022-02-21,1.1983386831868905,0.0024232789575504795,73
2022-02-22,1.1848522287683274,-0.011254292803681235,73
2022-02-23,1.2066930927492587,0.018433407517522437,73
2022-02-24,1.1889947679611024,-0.014666798786287643,73
2022-02-25,1.1974993554987647,0.007152754382801764,73
2022-02-28,1.2073757791258866,0.008247539826865656,73
2022-03-01,1.2160839502870862,0.007212477930859277,73
2022-03-02,1.2077907832673005,-0.006819567857817713,73
2022-03-03,1.1960678377016603,-0.009706106163459495,73
2022-03-04,1.182782886629548,-0.011107188617027178,73
2022-03-07,1.1493228337016634,-0.028289260274328223,73
2022-03-08,1.1193582662273516,-0.02607149757723327,73
2022-03-09,1.1071231273674833,-0.010930494042006238,73
2022-03-10,1.1267261342100197,0.017706257197560776,73
2022-03-11,1.130553292790357,0.0033967070294509726,73
2022-03-14,1.096632854485558,-0.030003396143386592,73
2022-03-15,1.033830565131589,-0.057268290929902724,73
2022-03-16,1.0728711678311253,0.03776305713554408,73
2022-03-17,1.095053420549677,0.02067559776389025,73
2022-03-18,1.0995676478939438,0.00412238093553548,74
2022-03-21,1.1063432829075628,0.006162090187535768,74
2022-03-22,1.102612710702252,-0.0033719843225391566,74
2022-03-23,1.11611646195665,0.012247048418113651,74
2022-03-24,1.1083886759545554,-0.006923816882466886,74
2022-03-25,1.0871472459436973,-0.019164243077966096,74
2022-03-28,1.0809841941832137,-0.0056690128991072185,74
2022-03-29,1.075857865829712,-0.004742278731813693,74
2022-03-30,1.1025201754067937,0.024782371746215233,74
2022-03-31,1.0883647934983889,-0.012839113717970597,74
2022-04-01,1.0937497369142053,0.0049477376041425075,74
2022-04-06,1.0866572627348197,-0.006484549380917731,74
2022-04-07,1.0700629468564509,-0.01527097498672699,74
2022-04-08,1.0737295583561937,0.003426538140129207,74
2022-04-11,1.033899846889366,-0.03709473317266585,74
2022-04-12,1.0541575426015903,0.019593479748713033,74
2022-04-13,1.0397323404297112,-0.013684104689208693,74
2022-04-14,1.0538527753980507,0.013580836547321208,74
2022-04-15,1.0468305218300082,-0.006663410423139957,74
2022-04-18,1.0524587290792504,0.005376426395557593,74
2022-04-19,1.0496838925908862,-0.002636527601221635,74
2022-04-20,1.0283092925065804,-0.02036289232899244,74
2022-04-21,0.9966598610973828,-0.030778124480475892,74
2022-04-22,0.9974199784510499,0.0007626647599013644,75
2022-04-25,0.9298297035395338,-0.06776511035650304,75
2022-04-26,0.9025101850875991,-0.02938120641655023,75
2022-04-27,0.953064195401556,0.05601489174224678,75
2022-04-28,0.9537059958379516,0.0006734073522981795,75
2022-04-29,0.9942299415418149,0.04249102541109427,75
2022-05-05,1.0057439065695544,0.011580786844826057,75
2022-05-06,0.9845775646193047,-0.02104545880118235,75
2022-05-09,0.9865511687402785,0.0020045186807977535,75
2022-05-10,0.992061728900181,0.005585681041702956,75
2022-05-11,1.008945451528139,0.01701882265600121,75
2022-05-12,1.0083721602640399,-0.0005682083835462996,75
2022-05-13,1.0140761874702986,0.005656668669596249,75
2022-05-16,1.0121590535259783,-0.0018905225938720734,75
2022-05-17,1.0229527878573093,0.010664069341403895,75
2022-05-18,1.0239128410794718,0.0009385117608151209,75
2022-05-19,1.0249106047614989,0.0009744615381276948,75
2022-05-20,1.049020073326872,0.02352348434426001,75
2022-05-23,1.0503191585926508,0.0012383797973080134,75
2022-05-24,1.0119796936782217,-0.03650268073354116,75
2022-05-25,1.025828596512167,0.01368496119088036,75
2022-05-26,1.0383983954680192,0.012253313076462909,75
2022-05-27,1.0434312728632429,0.004846769233455403,74
2022-05-30,1.0554033937441234,0.01147379917800265,74
2022-05-31,1.076355637127631,0.01985235551420572,74
2022-06-01,1.0781544451786451,0.0016712023321721974,74
2022-06-02,1.0857464821001797,0.007041696999427963,74
2022-06-06,1.1134964219990084,0.025558397246797294,74
2022-06-07,1.1171413196567712,0.003273380664501215,74
2022-06-08,1.1271020273756784,0.008916246802121367,74
2022-06-09,1.1116615364375733,-0.013699284149152606,74
2022-06-10,1.1344071169550323,0.020460886494597683,74
2022-06-13,1.1277059931634232,-0.005907159512183118,74
2022-06-14,1.127383759269503,-0.00028574282292868664,75
2022-06-15,1.1350666734754429,0.006814817175402496,75
2022-06-16,1.133189183384771,-0.0016540791255223342,75
2022-06-17,1.1438896363647624,0.009442777196328177,75
2022-06-20,1.1448473708961875,0.0008372613064917382,75
2022-06-21,1.1339198754215678,-0.009544936515044504,75
2022-06-22,1.1136188123152826,-0.017903437047293965,75
2022-06-23,1.1395776327862668,0.023310328618653772,75
2022-06-24,1.1538049483447643,0.01248472692791612,75
2022-06-27,1.1703935386370772,0.014377291687048854,75
2022-06-28,1.1872947117421222,0.014440589893145148,75
2022-06-29,1.1618360617468184,-0.021442570023703946,74
2022-06-30,1.1790990036669409,0.014858328544362618,74
2022-07-01,1.1752575079051797,-0.003257992543301708,75
2022-07-04,1.1875587475035003,0.010466846215045116,75
2022-07-05,1.1827223303543521,-0.004072570859601852,75
2022-07-06,1.156190394884994,-0.02243293695267339,75
2022-07-07,1.1651041904329438,0.007709626016082116,75
2022-07-08,1.1645357572470545,-0.0004878818482989707,75
2022-07-11,1.142448426247768,-0.01896664045035482,75
2022-07-12,1.1285967343014895,-0.012124566525749114,75
2022-07-13,1.1332692097838626,0.004140075316862344,75
2022-07-14,1.1458651211119513,0.011114668270649445,75
2022-07-15,1.128620882970404,-0.015049099430492562,75
2022-07-18,1.150490385027995,0.019377190682519523,75
2022-07-19,1.1517083757721853,0.0010586709459205472,75
2022-07-20,1.168184088633765,0.014305455450502703,75
2022-07-21,1.1580858052420453,-0.008644428125647672,75
2022-07-22,1.1503723340408387,-0.0066605351402216325,75
2022-07-25,1.1411271842382193,-0.008036658679146571,75
2022-07-26,1.1494990265764622,0.007336467357783357,75
2022-07-27,1.150230142035278,0.0006360296458827142,75
2022-07-28,1.1585817118284638,0.007260781549689079,75
2022-07-29,1.141972384281485,-0.014335913796504162,75
2022-08-01,1.1502967360849163,0.007289451056795198,75
2022-08-02,1.1227887208386662,-0.023913842735809845,75
2022-08-03,1.1220094072887552,-0.0006940874408937706,75
2022-08-04,1.1310138487170367,0.008025281579447967,75
2022-08-05,1.1477752714635017,0.014819820964595734,75
2022-08-08,1.1566135287718726,0.007700337799664769,75
2022-08-09,1.1599146394684021,0.0028541173126641604,75
2022-08-10,1.1533985181722897,-0.005617759337100003,75
2022-08-11,1.1765723242566968,0.020091759889833465,75
2022-08-12,1.1746786797048618,-0.001609458690124518,75
2022-08-15,1.1774280076384223,0.002340493601408748,75
2022-08-16,1.1746599011376855,-0.0023509772850476432,75
2022-08-17,1.1779682224710795,0.002816407821693625,75
2022-08-18,1.1697996731883649,-0.006934439424502479,75
2022-08-19,1.1564425566162577,-0.011418293985072998,75
2022-08-22,1.165022735392402,0.007419459554696782,76
2022-08-23,1.1637312916750229,-0.0011085137466818088,77
2022-08-24,1.1341900109803749,-0.025384967222225014,77
2022-08-25,1.1431653613956212,0.007913445126789695,77
2022-08-26,1.1349523886390207,-0.00718441358875135,77
2022-08-29,1.137465101228942,0.0022139365625146734,77
2022-08-30,1.1286621535201087,-0.0077390925658487875,77
2022-08-31,1.1161210483772095,-0.011111478402802391,77
2022-09-01,1.1110195506437521,-0.0045707387571220235,77
2022-09-02,1.1150523664481067,0.0036298333382320095,77
2022-09-05,1.1164659972790898,0.001267770800295534,77
2022-09-06,1.1314419835760134,0.013413741514225504,77
2022-09-07,1.1340980591092318,0.0023475136788044023,77
2022-09-08,1.127155347149244,-0.00612179158955703,77
2022-09-09,1.1397678530488533,0.011189678451606821,77
2022-09-13,1.1416903881858893,0.0016867778222497834,77
2022-09-14,1.1318949604711135,-0.008579758414486155,78
2022-09-15,1.111568228454455,-0.017958143402456883,78
2022-09-16,1.0871493092625926,-0.021967989518569733,78
2022-09-19,1.0796662775440222,-0.006883168351223013,78
2022-09-20,1.0840454663306893,0.004056057763171674,78
2022-09-21,1.0778356432468603,-0.005728378815003252,78
2022-09-22,1.074978373685873,-0.002650932522866198,78
2022-09-23,1.0657559030479455,-0.00857921504625757,78
2022-09-26,1.0486141121151153,-0.0160841623150354,78
2022-09-27,1.0714815996585454,0.02180734292933086,78
2022-09-28,1.043663526630904,-0.025962249875785534,78
2022-09-29,1.0500949644394038,0.006162367127326395,78
2022-09-30,1.0387048314592349,-0.010846764688800773,78
2022-10-10,1.017743544695979,-0.02018021494499882,78
2022-10-11,1.0214236590056742,0.0036159544601135603,79
2022-10-12,1.043765350451558,0.02187308982800817,79
2022-10-13,1.046397660749956,0.0025219368484106163,79
2022-10-14,1.0785797313152767,0.030755105608947463,79
2022-10-17,1.092097914050201,0.012533317975889998,79
2022-10-18,1.0913697229929835,-0.0006667818405741661,79
2022-10-19,1.075245497482968,-0.01477430165993294,79
2022-10-20,1.0743326578873968,-0.0008489592355493564,79
2022-10-21,1.0727506631425625,-0.0014725371450079307,79
2022-10-24,1.0541867962745664,-0.01730492229537709,79
2022-10-25,1.0527059148389577,-0.001404761889299005,79
2022-10-26,1.068617758704258,0.015115184251372368,79
2022-10-27,1.0706195937684724,0.0018732938395497338,79
2022-10-28,1.0396642019911218,-0.02891353003207298,79
2022-10-31,1.0340882082645084,-0.005363264134645026,79
2022-11-01,1.0695769533969128,0.034318876135300526,79
2022-11-02,1.0818837254260063,0.011506205317913824,79
2022-11-03,1.0826468526535606,0.0007053689870913785,79
2022-11-04,1.1079146199936403,0.023338882183187044,79
2022-11-07,1.111662564682032,0.003382882237273144,79
2022-11-08,1.1048984275297264,-0.006084703548724899,79
2022-11-09,1.0944283336590135,-0.009476069120780226,79
2022-11-10,1.0810718927521505,-0.012204034285377066,79
2022-11-11,1.1034664424785552,0.020715134559084195,79
2022-11-14,1.101332724808897,-0.0019336498034915244,79
2022-11-15,1.12106119394551,0.017913268798978192,79
2022-11-16,1.1181127157265172,-0.0026300778538374922,79
2022-11-17,1.1148491219712147,-0.002918841463297197,79
2022-11-18,1.1091793030765271,-0.005085727550883742,79
2022-11-21,1.1055966358964213,-0.003230016256315409,79
2022-11-22,1.1001413562929716,-0.004934240414929278,79
2022-11-23,1.0979406213827008,-0.002000411035983901,79
2022-11-24,1.0940341664898359,-0.0035579837532064193,79
2022-11-25,1.0911645264857843,-0.0026229893836486814,79
2022-11-28,1.078521292418813,-0.011586918159528338,79
2022-11-29,1.1015068882146415,0.02131213909025245,79
2022-11-30,1.0999984754617547,-0.001369408370502099,79
2022-12-01,1.1168270291960212,0.015298706416117877,79
2022-12-02,1.1113668453073948,-0.004889014812398549,79
2022-12-05,1.1267389503518126,0.013831711022624434,79
2022-12-06,1.133731135051079,0.006205682955296088,79
2022-12-07,1.1316543470588123,-0.0018318170226251794,79
2022-12-08,1.1283688643430112,-0.0029032563912648607,79
2022-12-09,1.1355042884727937,0.006323662727025751,79
2022-12-12,1.1286977339181457,-0.005994301055262972,79
2022-12-13,1.120668319435989,-0.007113874902790383,79
2022-12-14,1.1221966485076507,0.0013637657504504865,79
2022-12-15,1.118094352045798,-0.003655595004055777,79
2022-12-16,1.1104148736157424,-0.006868363493657096,79
2022-12-19,1.0892335173554595,-0.019075173400111386,79
2022-12-20,1.0742559994346044,-0.013750511421296312,79
2022-12-21,1.0699702213272895,-0.0039895314613745715,78
2022-12-22,1.0661879706557016,-0.0035349120902599443,78
2022-12-23,1.065439483116666,-0.0007020221195849697,79
2022-12-26,1.0780178707708883,0.01180582084064268,79
2022-12-27,1.0891092606807862,0.01028868835167502,79
2022-12-28,1.0802379650809384,-0.00814545970741485,79
2022-12-29,1.0831332231462418,0.002680203954030226,79
2022-12-30,1.0849781301386228,0.001703305699572139,79
2023-01-03,1.1017442277429619,0.015452935998071288,79
2023-01-04,1.1014603062656207,-0.0002577018060923368,79
2023-01-05,1.1172033681158735,0.014292899853675111,79
2023-01-06,1.119772589121364,0.0022996896346841626,79
2023-01-09,1.1299841120776175,0.009119282839621946,80
2023-01-10,1.1322189093659107,0.0019777245223246143,80
2023-01-11,1.1279802351586097,-0.003743687878941064,80
2023-01-12,1.1258299891232364,-0.0019062798871391472,79
2023-01-13,1.1395178355325055,0.012158004797801563,79
2023-01-16,1.1635213539687062,0.021064627237698072,79
2023-01-17,1.1645759147646682,0.0009063527647041107,79
2023-01-18,1.1652355168094788,0.0005663881902831689,79
2023-01-19,1.1760639700986204,0.009292931028047468,79
2023-01-20,1.1832700169829915,0.006127257587669136,79
2023-01-30,1.1960918528623845,0.010835934060160726,79
2023-01-31,1.193277254636885,-0.0023531622749237337,79
2023-02-01,1.2133409812846756,0.016813968899370268,79
2023-02-02,1.2157375472658276,0.0019751792926456114,79
2023-02-03,1.2156106336055101,-0.00010439231773562291,80
2023-02-06,1.2120470884582613,-0.0029314856655040756,80
2023-02-07,1.221318857972147,0.007649677642210561,80
2023-02-08,1.2192161398523702,-0.001721678254659849,79
2023-02-09,1.2534587203134522,0.028085734220372326,79
